ID,EGRID,fid,Art,BFSNr,GWR_EGID,Check_GreenSpace,area_m2
TEST-00089,CH370177888508,6012419652,uebrige_befestigte,2274.0,,Not green space,0.0010325183158192306
TEST-00089,CH370177888508,6012419864,uebrige_befestigte,2274.0,,Not green space,0.008643430285092464
TEST-00089,CH370177888508,6012419876,uebrige_befestigte,2274.0,,Not green space,0.002511002350068736
TEST-00089,CH370177888508,6012419882,Acker_Wiese_Weide,2274.0,,Green space (soil-covered),2.6700676522582274
TEST-00089,CH370177888508,6012558660,Strasse_Weg,2274.0,,Not green space,18.077675315548138
TEST-00089,CH370177888508,6012558659,Strasse_Weg,2274.0,,Not green space,2523.2964479871375
TEST-00089,CH370177888508,6012558663,Strasse_Weg,2274.0,,Not green space,522.1944194944172
TEST-00089,CH370177888508,6012558665,Strasse_Weg,2274.0,,Not green space,12.968155999911907
TEST-00089,CH370177888508,6012558667,Strasse_Weg,2274.0,,Not green space,18.133490575300602
TEST-00089,CH370177888508,6012419460,uebrige_befestigte,2274.0,,Not green space,0.0010663897879618581
TEST-00089,CH370177888508,6012419507,Acker_Wiese_Weide,2274.0,,Green space (soil-covered),0.01611583275759841
TEST-00089,CH370177888508,6012419511,uebrige_humusierte,2274.0,,Green space (soil-covered),49.62140353391878
TEST-00089,CH370177888508,6012419528,Gartenanlage,2274.0,,Green space (soil-covered),0.0027545927249062897
TEST-00105,CH410188857787,6012419491,uebrige_bestockte,2274.0,,Green space (wooded),4.402325326022625
TEST-00105,CH410188857787,6012419463,Gartenanlage,2274.0,,Green space (soil-covered),431.4143776775848
TEST-00053,CH684985017883,6012469737,Gebaeude,2284.0,3141725,Not green space,0.008883225017218166
TEST-00053,CH684985017883,6012469484,Gebaeude,2284.0,3141726,Not green space,123.93781482534989
TEST-00053,CH684985017883,6012471315,Gartenanlage,2284.0,,Green space (soil-covered),322.3022658532659
TEST-00053,CH684985017883,6012572731,Strasse_Weg,2284.0,,Not green space,54.27193627530588
TEST-00053,CH684985017883,6012572735,Strasse_Weg,2284.0,,Not green space,0.0018178238037752541
TEST-00746,CH231079944629,6012447491,Acker_Wiese_Weide,2325.0,,Green space (soil-covered),415.6938812710132
TEST-00746,CH231079944629,6012561518,Strasse_Weg,2325.0,,Not green space,18.360683229180207
TEST-00037,CH831078943044,6012572124,Strasse_Weg,2054.0,,Not green space,0.009317996738914758
TEST-00037,CH831078943044,6012284519,Gartenanlage,2054.0,,Green space (soil-covered),575.2625461398706
TEST-00037,CH831078943044,6012284520,uebrige_befestigte,2054.0,,Not green space,561.4968094937074
TEST-00037,CH831078943044,6012284522,Gebaeude,2054.0,1502912,Not green space,393.10556749956925
TEST-00037,CH831078943044,6012284524,Gebaeude,2054.0,504078152,Not green space,19.56811136614454
TEST-00037,CH831078943044,6012284525,uebrige_befestigte,2054.0,,Not green space,56.26275300093114
TEST-00699,CH731082942844,6012435010,Acker_Wiese_Weide,2054.0,,Green space (soil-covered),9696.381875007888
TEST-00625,CH979488021049,6012470960,Acker_Wiese_Weide,2284.0,,Green space (soil-covered),21278.049529397893
TEST-00558,CH986610947716,6012473854,Gebaeude,2333.0,1551175,Not green space,102.28184449940116
TEST-00558,CH986610947716,6012474095,Gartenanlage,2333.0,,Green space (soil-covered),1034.6614494937069
TEST-00558,CH986610947716,6012473790,Gebaeude,2333.0,504100511,Not green space,10.17621249961087
TEST-00337,CH607794361051,6012482917,Gartenanlage,2125.0,,Green space (soil-covered),4256.123342791291
TEST-00337,CH607794361051,6012276425,Trottoir,2125.0,,Not green space,0.009084180179030857
TEST-00337,CH607794361051,6012480207,Gebaeude,2125.0,3091174,Not green space,549.4080480007563
TEST-00337,CH607794361051,6012276405,uebrige_befestigte,2125.0,,Not green space,172.2756139585086
TEST-00337,CH607794361051,6012276406,Trottoir,2125.0,,Not green space,0.009565649205279003
TEST-00337,CH607794361051,6012276407,uebrige_befestigte,2125.0,,Not green space,683.0310869149225
TEST-00337,CH607794361051,6012481464,Gebaeude,2125.0,3091212,Not green space,372.20970549972014
TEST-00633,CH427562109402,6012504806,uebrige_befestigte,2056.0,,Not green space,212.34096422784097
TEST-00633,CH427562109402,6012504807,Gartenanlage,2056.0,,Green space (soil-covered),781.3725002058166
TEST-00633,CH427562109402,6012504808,Gebaeude,2056.0,192081861,Not green space,14.34249599946504
TEST-00633,CH427562109402,6012503657,Gebaeude,2056.0,1503013,Not green space,179.97831349986214
TEST-00633,CH427562109402,6012567724,Strasse_Weg,2056.0,,Not green space,0.04574849803999825
TEST-00633,CH427562109402,6012538927,Wasserbecken,2056.0,,Not green space,46.36688800039309
TEST-00633,CH427562109402,6012570748,Strasse_Weg,2056.0,,Not green space,0.005907575031450608
TEST-00326,CH254610719422,6012507819,Gartenanlage,2235.0,,Green space (soil-covered),0.0020588786618268204
TEST-00326,CH254610719422,6012508082,uebrige_befestigte,2235.0,,Not green space,0.0049225969784642085
TEST-00326,CH254610719422,6012507574,uebrige_befestigte,2235.0,,Not green space,0.001105622980987331
TEST-00326,CH254610719422,6012507849,Gartenanlage,2235.0,,Green space (soil-covered),0.008100491022808635
TEST-00326,CH254610719422,6012570953,Strasse_Weg,2235.0,,Not green space,835.6100559308362
TEST-00326,CH254610719422,6012507477,uebrige_befestigte,2235.0,,Not green space,0.007033198181210104
TEST-00326,CH254610719422,6012507881,Gartenanlage,2235.0,,Green space (soil-covered),0.004899742866981505
TEST-00326,CH254610719422,6012507380,uebrige_befestigte,2235.0,,Not green space,0.0017307822642883388
TEST-00326,CH254610719422,6012508153,uebrige_befestigte,2235.0,,Not green space,0.0011617561854539702
TEST-00137,CH231073946861,6012512140,uebrige_Intensivkultur,2293.0,,Not green space,55.06078115021254
TEST-00137,CH231073946861,6012512141,uebrige_Intensivkultur,2293.0,,Not green space,110.4446421109101
TEST-00137,CH231073946861,6012569495,Strasse_Weg,2293.0,,Not green space,2.6316375313136833
TEST-00137,CH231073946861,6012493849,Acker_Wiese_Weide,2293.0,,Green space (soil-covered),404.28329387958996
TEST-00137,CH231073946861,6012568479,Strasse_Weg,2293.0,,Not green space,0.0010837646493055632
TEST-00137,CH231073946861,6012511278,Acker_Wiese_Weide,2293.0,,Green space (soil-covered),0.9105816275347967
TEST-00137,CH231073946861,6012567988,Strasse_Weg,2293.0,,Not green space,10.630239723024673
TEST-00137,CH231073946861,6012511673,Acker_Wiese_Weide,2293.0,,Green space (soil-covered),1.3090397854478395
TEST-00137,CH231073946861,6012568902,Strasse_Weg,2293.0,,Not green space,98.83529970085321
TEST-00137,CH231073946861,6012567764,Strasse_Weg,2293.0,,Not green space,22.792510483941175
TEST-00137,CH231073946861,6012569594,Strasse_Weg,2293.0,,Not green space,1185.1462591896648
TEST-00618,CH631075941161,6012509956,Gebaeude,2293.0,502161652,Not green space,16.471538000415954
TEST-00618,CH631075941161,6012511655,uebrige_befestigte,2293.0,,Not green space,296.6812399329069
TEST-00618,CH631075941161,6012511787,Gartenanlage,2293.0,,Green space (soil-covered),0.0036500004891024673
TEST-00618,CH631075941161,6012509752,Gebaeude,2293.0,502161655,Not green space,18.570000500848366
TEST-00618,CH631075941161,6012509753,Gebaeude,2293.0,502161654,Not green space,116.79156300169622
TEST-00618,CH631075941161,6012509756,Gebaeude,2293.0,502161653,Not green space,196.59967049720686
TEST-00618,CH631075941161,6012511687,Acker_Wiese_Weide,2293.0,,Green space (soil-covered),1872.3697585047835
TEST-00618,CH631075941161,6012511688,uebrige_befestigte,2293.0,,Not green space,2126.412067637081
TEST-00618,CH631075941161,6012569171,Strasse_Weg,2293.0,,Not green space,153.26922767729985
TEST-00618,CH631075941161,6012510079,Gebaeude,2293.0,1542403,Not green space,1353.841281995399
TEST-00307,CH791084199487,6012491713,Acker_Wiese_Weide,2236.0,,Green space (soil-covered),2468.457486791284
TEST-00307,CH791084199487,6012491707,uebrige_humusierte,2236.0,,Green space (soil-covered),0.0027572206851655882
TEST-00742,CH828702109482,6012336703,Gebaeude,2236.0,502209473,Not green space,5.976635500386914
TEST-00742,CH828702109482,6012335944,Gebaeude,2236.0,1527660,Not green space,229.38327199775318
TEST-00742,CH828702109482,6012335945,uebrige_befestigte,2236.0,,Not green space,139.68973193249937
TEST-00742,CH828702109482,6012335078,Gebaeude,2236.0,502209481,Not green space,37.57795449939498
TEST-00742,CH828702109482,6012335079,Gartenanlage,2236.0,,Green space (soil-covered),6.282845770771075
TEST-00742,CH828702109482,6012335993,Gebaeude,2236.0,502209486,Not green space,8.398932500050165
TEST-00742,CH828702109482,6012335994,Gartenanlage,2236.0,,Green space (soil-covered),0.0012495002299891533
TEST-00742,CH828702109482,6012335870,Gartenanlage,2236.0,,Green space (soil-covered),1462.8267708729738
TEST-00742,CH828702109482,6012335871,uebrige_befestigte,2236.0,,Not green space,53.79883342664516
TEST-00061,CH690671596561,6028266882,Trottoir,1707.0,,Not green space,0.0015980571972657963
TEST-00061,CH690671596561,6028277283,uebrige_befestigte,1707.0,,Not green space,209.03992399973328
TEST-00061,CH690671596561,6028266001,Gebaeude,1707.0,316765,Not green space,177.3185575010829
TEST-00061,CH690671596561,6028257235,Gartenanlage,1707.0,,Green space (soil-covered),708.5516928502914
TEST-00061,CH690671596561,6028390845,Strasse_Weg,1707.0,,Not green space,106.41173309734477
TEST-00215,CH467206651382,6028278536,Gebaeude,1708.0,317175,Not green space,424.68697749904607
TEST-00215,CH467206651382,6028280588,Gebaeude,1708.0,317171,Not green space,0.1323968246136511
TEST-00215,CH467206651382,6028279579,uebrige_befestigte,1708.0,,Not green space,32.42918115368776
TEST-00215,CH467206651382,6028281245,Gartenanlage,1708.0,,Green space (soil-covered),2118.0044479919457
TEST-00215,CH467206651382,6028279213,uebrige_befestigte,1708.0,,Not green space,146.5779400021533
TEST-00215,CH467206651382,6028285378,Gebaeude,1708.0,317172,Not green space,490.36096379586604
TEST-00215,CH467206651382,6028284363,Trottoir,1708.0,,Not green space,0.03143391743144466
TEST-00215,CH467206651382,6028279416,uebrige_befestigte,1708.0,,Not green space,162.43040881769954
TEST-00548,CH746506722210,6028282735,uebrige_befestigte,1708.0,,Not green space,94.96631071787782
TEST-00548,CH746506722210,6028283098,Gebaeude,1708.0,190136249,Not green space,102.39833450024796
TEST-00548,CH746506722210,6028283099,Gartenanlage,1708.0,,Green space (soil-covered),361.5429163700485
TEST-00885,CH757906736587,6028293670,Gebaeude,1709.0,318605,Not green space,64.2552575000028
TEST-00885,CH757906736587,6028293671,Gebaeude,1709.0,318606,Not green space,61.21719800066829
TEST-00885,CH757906736587,6028293672,Gebaeude,1709.0,318607,Not green space,59.78082000084088
TEST-00885,CH757906736587,6028293673,Gebaeude,1709.0,318608,Not green space,65.42714699682651
TEST-00885,CH757906736587,6028293674,Gartenanlage,1709.0,,Green space (soil-covered),359.1101784206313
TEST-00885,CH757906736587,6028296920,uebrige_befestigte,1709.0,,Not green space,245.3475088453727
TEST-00153,CH343052054381,6032987302,Acker_Wiese_Weide,6156.0,,Green space (soil-covered),37.7563157914193
TEST-00153,CH343052054381,6033308025,geschlossener_Wald,6156.0,,Green space (wooded),590.0745442047826
TEST-00054,CH189152303650,6033025699,Acker_Wiese_Weide,6134.0,,Green space (soil-covered),411.9691864961262
TEST-00868,CH995289363017,6033032027,uebrige_humusierte,6023.0,,Green space (soil-covered),486.99224000175053
TEST-00056,CH973079955282,6032992921,Gebaeude,6211.0,,Not green space,18.631860499986164
TEST-00056,CH973079955282,6032993326,uebrige_befestigte,6211.0,,Not green space,1523.6389146421002
TEST-00056,CH973079955282,6032993328,Gebaeude,6211.0,,Not green space,18.946472643946557
TEST-00056,CH973079955282,6032993329,Gebaeude,6211.0,,Not green space,13.392277160518194
TEST-00056,CH973079955282,6032993215,Gebaeude,6211.0,,Not green space,1011.8422829987753
TEST-00056,CH973079955282,6032993220,Gebaeude,6211.0,,Not green space,320.0368892698717
TEST-00056,CH973079955282,6032992889,Acker_Wiese_Weide,6211.0,,Green space (soil-covered),820.8506969940524
TEST-00847,CH913019528936,6033032999,Acker_Wiese_Weide,6023.0,,Green space (soil-covered),390.2524330009719
TEST-00280,CH535289302184,6033307398,geschlossener_Wald,6023.0,,Green space (wooded),61.23615772125238
TEST-00280,CH535289302184,6033033016,Acker_Wiese_Weide,6023.0,,Green space (soil-covered),634.7776272801442
TEST-00310,CH988852308997,6032989084,uebrige_befestigte,6023.0,,Not green space,36.66915549952582
TEST-00758,CH807330485207,6033061878,Acker_Wiese_Weide,6173.0,,Green space (soil-covered),230.84686420640494
TEST-00758,CH807330485207,6033061626,uebrige_befestigte,6173.0,,Not green space,88.27893861801749
TEST-00758,CH807330485207,6033061631,Acker_Wiese_Weide,6173.0,,Green space (soil-covered),135.060996677191
TEST-00471,CH950752313061,6033066194,Wytweide_dicht,6052.0,,Green space (soil-covered),694.4293600921114
TEST-00471,CH950752313061,6033066195,Acker_Wiese_Weide,6052.0,,Green space (soil-covered),852.1512754052691
TEST-00069,CH913070526883,6033164616,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),0.36731981984044165
TEST-00069,CH913070526883,6033164615,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),0.2915084312964151
TEST-00069,CH913070526883,6033347341,Strasse_Weg,6024.0,,Not green space,274.808084604129
TEST-00069,CH913070526883,6033164472,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),34.68273215754132
TEST-00069,CH913070526883,6033164413,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),4.4921933984354965
TEST-00069,CH913070526883,6033164542,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),46.07811657933476
TEST-00225,CH459252693053,6033166273,uebrige_befestigte,6024.0,,Not green space,69.5868002254926
TEST-00225,CH459252693053,6033168334,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),1258.9368313876485
TEST-00741,CH995268043011,6033167756,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),787.4103623914261
TEST-00741,CH995268043011,6033317369,geschlossener_Wald,6024.0,,Green space (wooded),122.09793010240456
TEST-00918,CH989852306941,6033168305,uebrige_Intensivkultur,6024.0,,Not green space,41.9225940000924
TEST-00168,CH143052680991,6033317283,geschlossener_Wald,6024.0,,Green space (wooded),807.7573204098518
TEST-00168,CH143052680991,6033166068,Acker_Wiese_Weide,6024.0,,Green space (soil-covered),0.31607558510340705
TEST-00599,CH643052304695,6033312529,geschlossener_Wald,6157.0,,Green space (wooded),484.61414908164664
TEST-00599,CH643052304695,6033312530,geschlossener_Wald,6157.0,,Green space (wooded),73.78458104238472
TEST-00599,CH643052304695,6033312531,geschlossener_Wald,6157.0,,Green space (wooded),8.63922971614472
TEST-00599,CH643052304695,6033115933,uebrige_befestigte,6157.0,,Not green space,101.07077257685859
TEST-00599,CH643052304695,6033116323,uebrige_befestigte,6157.0,,Not green space,46.72186110339125
TEST-00599,CH643052304695,6033116326,uebrige_humusierte,6157.0,,Green space (soil-covered),57.80570270007301
TEST-00599,CH643052304695,6033116327,Acker_Wiese_Weide,6157.0,,Green space (soil-covered),582.0803309491384
TEST-00599,CH643052304695,6033116324,Acker_Wiese_Weide,6157.0,,Green space (soil-covered),290.87425636332534
TEST-00599,CH643052304695,6033324970,Gewaesser_fliessendes,6157.0,,Not green space,53.434880253579834
TEST-00599,CH643052304695,6033312440,geschlossener_Wald,6157.0,,Green space (wooded),80.10999764075032
TEST-00599,CH643052304695,6033344715,Strasse_Weg,6157.0,,Not green space,40.288480686447656
TEST-00599,CH643052304695,6033311820,geschlossener_Wald,6157.0,,Green space (wooded),6.811720250586859
TEST-00599,CH643052304695,6033118675,Acker_Wiese_Weide,6157.0,,Green space (soil-covered),2963.1928451584695
TEST-00599,CH643052304695,6033344731,Strasse_Weg,6157.0,,Not green space,6.339924678016391
TEST-00599,CH643052304695,6033116126,uebrige_humusierte,6157.0,,Green space (soil-covered),292.9097214244109
TEST-00599,CH643052304695,6033117535,uebrige_befestigte,6157.0,,Not green space,29.501890135439186
TEST-00599,CH643052304695,6033345248,Strasse_Weg,6157.0,,Not green space,2108.5876105162993
TEST-00599,CH643052304695,6033118456,Acker_Wiese_Weide,6157.0,,Green space (soil-covered),466.1841722549364
TEST-00839,CH682052303057,6033119939,Gartenanlage,6157.0,,Green space (soil-covered),230.6067471897335
TEST-00839,CH682052303057,6033343472,Strasse_Weg,6157.0,,Not green space,10.756977477899923
TEST-00839,CH682052303057,6033118012,Gebaeude,6157.0,930010,Not green space,214.30269332995385
TEST-00839,CH682052303057,6033118013,uebrige_befestigte,6157.0,,Not green space,56.81919200601511
TEST-00167,CH443052118089,6033344730,Strasse_Weg,6248.0,,Not green space,55.95521850301754
TEST-00023,CH176676877787,6033312131,geschlossener_Wald,6299.0,,Green space (wooded),52.371791998806074
TEST-00703,CH397779796653,6033312343,geschlossener_Wald,6155.0,,Green space (wooded),1755.3679530028314
TEST-00761,CH443052524796,6033311827,geschlossener_Wald,6218.0,,Green space (wooded),196.61371950187672
TEST-00091,CH843052538417,6033312389,geschlossener_Wald,6218.0,,Green space (wooded),296.2751810006938
TEST-00470,CH135214306674,6033082702,Acker_Wiese_Weide,6142.0,,Green space (soil-covered),91.53325499807474
